,Date,Open,High,Low,Close,Volume,High-Low,Open-Close
2857,11-02-2009,162.50,163.13,159.59,162.82,1448152,3.54,-0.32
2858,10-02-2009,164.38,165.62,161.59,163.42,2217872,4.03,0.96
2859,09-02-2009,161.88,164.38,161.13,163.74,2238400,3.25,-1.86
2860,06-02-2009,157.50,161.75,155.88,160.90,1588176,5.87,-3.40
2861,05-02-2009,160.25,161.38,154.77,157.50,2060768,6.61,2.75
2862,04-02-2009,160.30,163.41,159.88,160.37,945632,3.53,-0.07
2863,03-02-2009,160.50,162.50,157.75,160.30,958360,4.75,0.20
2864,02-02-2009,161.63,162.25,158.39,159.85,3316784,3.86,1.78
2865,30-01-2009,162.50,164.00,160.63,163.19,2027968,3.37,-0.69
2866,29-01-2009,162.50,164.84,161.07,163.71,3519200,3.77,-1.21
2867,28-01-2009,156.50,162.02,156.50,160.65,1280176,5.52,-4.15
2868,27-01-2009,152.38,157.50,152.38,156.48,2270664,5.12,-4.10
2869,23-01-2009,153.70,154.39,148.91,150.50,4222320,5.48,3.20
2870,22-01-2009,152.90,154.87,150.41,153.70,1686808,4.46,-0.80
2871,21-01-2009,153.05,156.59,152.00,152.90,1202464,4.59,0.15
2872,20-01-2009,153.75,157.00,153.75,156.18,1093168,3.25,-2.43
2873,19-01-2009,160.00,160.00,154.75,157.45,1267208,5.25,2.55
2874,16-01-2009,157.50,159.20,154.83,158.54,2130912,4.37,-1.04
2875,15-01-2009,159.88,159.88,151.89,156.51,5333056,7.99,3.37
2876,14-01-2009,155.00,164.22,153.77,163.11,6639848,10.45,-8.11
2877,13-01-2009,143.07,155.00,137.63,153.78,9663696,17.37,-10.71
2878,12-01-2009,150.00,150.00,142.13,144.58,3482264,7.87,5.42
2879,09-01-2009,147.50,158.13,143.63,149.39,4227176,14.50,-1.89
2880,07-01-2009,147.69,149.88,143.38,148.39,9027040,6.50,-0.70
2881,06-01-2009,147.63,148.13,143.30,145.96,1797344,4.83,1.67
2882,05-01-2009,143.13,148.13,142.75,146.81,2109344,5.38,-3.68
2883,02-01-2009,144.88,145.63,140.39,141.37,2499656,5.24,3.51
2884,01-01-2009,140.63,144.00,138.89,143.44,1284192,5.11,-2.81
2885,31-12-2008,141.50,142.35,137.78,139.74,1498920,4.57,1.76
2886,30-12-2008,139.75,141.38,136.50,140.64,1900576,4.88,-0.89
2887,29-12-2008,138.70,139.63,133.13,138.80,2221776,6.50,-0.10
2888,26-12-2008,146.50,147.50,138.13,138.70,2302768,9.37,7.80
2889,24-12-2008,146.44,150.50,145.63,146.50,925144,4.87,-0.06
2890,23-12-2008,146.27,148.57,145.27,147.10,913224,3.30,-0.83
2891,22-12-2008,148.75,150.34,145.68,147.70,1224456,4.66,1.05
2892,19-12-2008,147.20,149.38,143.38,148.29,1771072,6.00,-1.09
2893,18-12-2008,143.63,148.13,143.13,147.20,1707856,5.00,-3.57
2894,17-12-2008,140.37,146.87,140.00,142.48,3394248,6.87,-2.11
2895,16-12-2008,137.50,141.74,136.25,140.37,1941984,5.49,-2.87
2896,15-12-2008,139.97,142.27,136.38,137.64,2961928,5.89,2.33
2897,12-12-2008,137.50,140.00,134.83,138.43,2814624,5.17,-0.93
2898,11-12-2008,147.50,147.50,140.28,142.00,2864064,7.22,5.50
2899,10-12-2008,146.63,150.50,144.75,146.75,3518936,5.75,-0.12
2900,08-12-2008,146.25,149.63,142.40,144.66,3680952,7.23,1.59
2901,05-12-2008,147.38,147.38,140.14,141.97,2370704,7.24,5.41
2902,04-12-2008,145.64,149.99,143.75,149.35,2338224,6.24,-3.71
2903,03-12-2008,150.88,152.55,142.53,144.74,3582912,10.02,6.14
2904,02-12-2008,153.13,153.13,146.95,151.22,1833368,6.18,1.91
2905,01-12-2008,162.50,162.50,152.74,154.17,2491264,9.76,8.33
2906,28-11-2008,148.13,156.12,145.00,155.08,2522584,11.12,-6.95
2907,26-11-2008,149.50,149.50,143.00,148.41,1591856,6.50,1.09
2908,25-11-2008,153.75,153.75,146.90,147.61,1642088,6.85,6.14
2909,24-11-2008,147.00,152.25,142.63,149.53,2542536,9.62,-2.53
2910,21-11-2008,138.12,149.97,138.12,148.10,2791720,11.85,-9.98
2911,20-11-2008,141.88,143.77,138.00,140.91,1795232,5.77,0.97
2912,19-11-2008,146.89,150.00,140.63,146.50,5342464,9.37,0.39
2913,18-11-2008,154.10,154.10,146.19,147.62,6281024,7.91,6.48
2914,17-11-2008,151.24,155.59,146.50,154.10,2389512,9.09,-2.86
2915,14-11-2008,158.75,161.25,149.09,152.24,3330168,12.16,6.51
2916,12-11-2008,156.20,163.13,154.41,157.41,2246176,8.72,-1.21
2917,11-11-2008,164.50,165.25,156.02,156.95,1713600,9.23,7.55
2918,10-11-2008,159.38,169.38,154.63,167.29,2466544,14.75,-7.91
2919,07-11-2008,153.75,160.88,150.66,157.82,2260640,10.22,-4.07
2920,06-11-2008,161.57,164.75,154.13,156.00,2710288,10.62,5.57
2921,05-11-2008,163.17,173.75,162.67,165.09,3838704,11.08,-1.92
2922,04-11-2008,172.63,172.63,160.65,166.60,4058872,11.98,6.03
2923,03-11-2008,176.63,182.13,168.75,172.32,2439456,13.38,4.31
2924,31-10-2008,166.00,179.63,163.19,172.71,2505704,16.44,-6.71
2925,29-10-2008,162.63,168.38,160.00,162.85,1916720,8.38,-0.22
2926,28-10-2008,160.63,164.25,157.50,159.94,936128,6.75,0.69
2927,27-10-2008,156.25,160.93,145.13,156.49,2796176,15.80,-0.24
2928,24-10-2008,162.63,162.63,153.25,156.10,1554200,9.38,6.53
2929,23-10-2008,156.25,169.40,155.02,160.35,2785672,14.38,-4.10
2930,22-10-2008,166.25,166.25,160.64,162.55,1653376,5.61,3.70
2931,21-10-2008,165.63,174.63,163.13,168.55,3357944,11.50,-2.92
2932,20-10-2008,153.13,165.12,153.13,162.23,2386144,11.99,-9.10
2933,17-10-2008,161.63,163.74,149.42,150.32,2072928,14.32,11.31
2934,16-10-2008,137.63,161.75,137.63,158.34,1751728,24.12,-20.71
2935,15-10-2008,171.25,171.25,163.69,166.41,3296528,7.56,4.84
2936,14-10-2008,170.00,176.50,170.00,174.64,2579560,6.50,-4.64
2937,13-10-2008,155.00,169.62,152.83,164.96,3178144,16.79,-9.96
2938,10-10-2008,143.75,160.13,130.00,153.34,7321648,30.13,-9.59
2939,08-10-2008,161.00,161.13,149.50,156.80,2774544,11.63,4.20
2940,07-10-2008,165.13,171.50,158.13,163.02,2256640,13.37,2.11
2941,06-10-2008,174.38,174.38,159.40,164.73,2102640,14.98,9.65
2942,03-10-2008,178.88,178.88,172.63,173.87,7027776,6.25,5.01
2943,01-10-2008,178.13,183.63,176.88,181.74,1377992,6.75,-3.61
2944,30-09-2008,171.88,181.38,162.50,174.70,2947192,18.88,-2.82
2945,29-09-2008,182.50,182.50,170.32,174.00,2818664,12.18,8.50
2946,26-09-2008,188.25,188.72,179.64,180.97,2772064,9.08,7.28
2947,25-09-2008,188.75,190.62,186.38,188.12,2119848,4.24,0.63
2948,24-09-2008,191.38,196.13,186.50,190.47,4027144,9.63,0.91
2949,23-09-2008,199.63,202.84,191.94,192.92,1746792,10.90,6.71
2950,22-09-2008,206.88,209.08,200.84,203.49,1432288,8.24,3.39
2951,19-09-2008,195.63,205.88,194.67,202.99,5062840,11.21,-7.36
2952,18-09-2008,192.50,195.07,182.13,190.44,4653328,12.94,2.06
2953,17-09-2008,198.13,205.99,196.25,197.00,3206224,9.74,1.13
2954,16-09-2008,187.50,198.05,187.50,195.54,2321856,10.55,-8.04
2955,15-09-2008,201.88,205.00,190.88,196.80,2575032,14.12,5.08
2956,12-09-2008,215.63,217.50,205.00,205.52,3720304,12.50,10.11
2957,11-09-2008,220.00,221.25,216.50,218.63,1866664,4.75,1.37
2958,10-09-2008,217.50,221.50,215.77,219.90,1586704,5.73,-2.40
2959,09-09-2008,217.50,219.52,212.50,218.40,1206608,7.02,-0.90
2960,08-09-2008,220.00,222.50,217.53,218.56,1801296,4.97,1.44
2961,05-09-2008,218.75,218.75,213.32,214.16,2707016,5.43,4.59
2962,04-09-2008,221.38,225.59,219.00,223.70,2878912,6.59,-2.32
2963,02-09-2008,218.13,222.50,215.30,221.92,1447336,7.20,-3.79
2964,01-09-2008,220.00,221.12,212.64,215.42,3025040,8.48,4.58
2965,29-08-2008,214.38,218.75,213.88,218.57,1538992,4.87,-4.19
2966,28-08-2008,214.38,218.08,212.07,212.49,2000640,6.01,1.89
2967,27-08-2008,213.63,215.00,212.07,213.50,2232984,2.93,0.13
2968,26-08-2008,213.75,217.48,211.00,212.20,5452648,6.48,1.55
2969,25-08-2008,215.53,217.38,212.50,212.89,639840,4.88,2.64
2970,22-08-2008,206.92,212.84,205.80,211.89,1716288,7.04,-4.97
2971,21-08-2008,211.25,212.13,206.90,208.06,830480,5.23,3.19
2972,20-08-2008,212.38,213.75,210.02,212.34,648896,3.73,0.04
2973,19-08-2008,212.25,214.25,210.00,211.70,866808,4.25,0.55
2974,18-08-2008,215.69,217.24,211.88,212.80,1342440,5.36,2.89
2975,14-08-2008,206.25,212.88,203.13,211.19,3429328,9.75,-4.94
2976,13-08-2008,198.75,204.32,197.88,203.15,4223592,6.44,-4.40
2977,12-08-2008,209.38,210.68,198.13,200.47,9221288,12.55,8.91
2978,11-08-2008,212.63,214.88,207.10,208.77,2363864,7.78,3.86
2979,08-08-2008,212.63,214.84,208.80,209.99,1755040,6.04,2.64
2980,07-08-2008,212.38,216.75,211.25,215.18,1405632,5.50,-2.80
2981,06-08-2008,212.50,215.63,209.75,212.37,3974456,5.88,0.13
2982,05-08-2008,206.25,211.25,202.50,209.68,1583960,8.75,-3.43
2983,04-08-2008,202.50,210.32,202.50,206.98,1604528,7.82,-4.48
2984,01-08-2008,193.88,206.15,193.88,205.02,2325632,12.27,-11.14
2985,31-07-2008,200.83,203.63,196.89,197.92,2470744,6.74,2.91
2986,30-07-2008,195.00,201.19,194.44,200.33,1879848,6.75,-5.33
2987,29-07-2008,191.88,193.25,189.00,192.49,2633032,4.25,-0.61
2988,28-07-2008,194.25,196.25,190.63,192.37,1819992,5.62,1.88
2989,25-07-2008,193.75,197.88,190.50,193.79,2067040,7.38,-0.04
2990,24-07-2008,200.63,201.25,185.50,195.70,6447408,15.75,4.93
2991,23-07-2008,199.88,201.98,194.63,200.47,3116632,7.35,-0.59
2992,22-07-2008,196.25,199.88,193.27,197.37,2607544,6.61,-1.12
2993,21-07-2008,194.38,197.88,190.69,195.23,2019904,7.19,-0.85
2994,18-07-2008,199.36,199.38,187.88,193.52,4851952,11.50,5.84
2995,17-07-2008,196.27,201.13,195.64,197.86,2611816,5.49,-1.59
2996,16-07-2008,193.75,197.13,190.92,193.46,3014584,6.21,0.29
2997,15-07-2008,191.25,197.34,188.25,193.02,8662480,9.09,-1.77
2998,14-07-2008,205.00,205.00,193.00,194.52,7348280,12.00,10.48
2999,11-07-2008,231.25,234.50,205.13,209.56,16562832,29.37,21.69
3000,10-07-2008,226.25,231.38,222.52,225.78,2656560,8.86,0.47
3001,09-07-2008,218.88,229.00,218.88,227.64,3169184,10.12,-8.76
3002,08-07-2008,221.88,222.50,213.89,217.00,2599504,8.61,4.88
3003,07-07-2008,222.25,227.22,221.88,225.15,1191840,5.34,-2.90
3004,04-07-2008,218.82,223.75,216.90,219.43,2110408,6.85,-0.61
3005,03-07-2008,227.50,227.50,216.88,218.48,1400696,10.62,9.02
3006,02-07-2008,213.75,230.00,213.63,227.58,2479792,16.37,-13.83
3007,01-07-2008,217.49,220.72,212.25,213.80,2522704,8.47,3.69
3008,30-06-2008,212.50,218.13,211.88,216.85,1510016,6.25,-4.35
3009,27-06-2008,218.75,221.25,212.01,213.45,1297328,9.24,5.30
3010,26-06-2008,221.25,224.75,217.75,222.74,2425872,7.00,-1.49
3011,25-06-2008,219.42,223.13,212.00,218.58,3614648,11.13,0.84
3012,,,,,,,,
3013,,,,,,,,
3014,24-06-2008,231.88,232.49,220.64,224.13,2256696,11.85,7.75
3015,23-06-2008,226.88,233.13,225.13,230.94,2123368,8.00,-4.06
3016,20-06-2008,233.75,235.75,227.13,228.45,2841600,8.62,5.30
3017,19-06-2008,229.38,235.17,229.38,232.50,1257232,5.79,-3.12
3018,18-06-2008,237.75,240.13,232.02,233.22,1759152,8.11,4.53
3019,17-06-2008,238.75,240.63,236.01,239.17,2159312,4.62,-0.42
3020,16-06-2008,237.38,242.19,236.25,238.41,1797328,5.94,-1.03
3021,13-06-2008,237.38,238.97,231.76,232.96,2320816,7.21,4.42
3022,12-06-2008,234.25,235.75,228.75,234.70,1465592,7.00,-0.45
3023,11-06-2008,231.63,237.88,231.63,236.82,1473440,6.25,-5.19
3024,10-06-2008,237.50,239.00,224.42,231.14,3296088,14.58,6.36
3025,09-06-2008,242.39,245.63,236.24,238.01,2614208,9.39,4.38
3026,06-06-2008,248.87,251.25,247.02,249.11,2794568,4.23,-0.24
3027,05-06-2008,233.77,248.74,233.77,247.47,3846352,14.97,-13.70
3028,04-06-2008,239.38,239.38,231.75,233.77,2811344,7.63,5.61
3029,03-06-2008,241.25,243.75,235.25,240.32,2412616,8.50,0.93
3030,02-06-2008,244.50,252.13,242.39,243.87,2262640,9.74,0.63
3031,30-05-2008,234.38,246.49,233.47,244.70,5112504,13.02,-10.32
3032,29-05-2008,243.75,243.75,234.75,236.10,2592280,9.00,7.65
3033,28-05-2008,235.63,240.10,233.76,239.09,3092536,6.34,-3.46
3034,27-05-2008,237.08,237.38,233.63,234.82,1517392,3.75,2.26
3035,26-05-2008,226.88,236.74,224.04,235.80,3757216,12.70,-8.92
3036,23-05-2008,232.75,235.35,227.25,228.30,1341424,8.10,4.45
3037,22-05-2008,232.50,237.32,230.89,232.59,1886120,6.43,-0.09
3038,21-05-2008,235.00,235.63,231.88,233.91,1418544,3.75,1.09
3039,20-05-2008,230.72,239.13,230.63,235.90,2920624,8.50,-5.18
3040,16-05-2008,238.13,239.80,232.50,233.90,3337152,7.30,4.23
3041,15-05-2008,230.63,238.50,229.38,236.42,4447192,9.12,-5.79
3042,14-05-2008,217.50,229.42,215.44,228.29,3811592,13.98,-10.79
3043,13-05-2008,223.75,226.63,214.88,218.40,3779544,11.75,5.35
3044,12-05-2008,218.75,224.84,212.25,221.57,3869088,12.59,-2.82
3045,09-05-2008,216.92,224.50,216.92,218.82,1899632,7.58,-1.90
3046,08-05-2008,226.75,226.75,219.63,222.48,3223032,7.12,4.27
3047,07-05-2008,234.38,234.38,227.53,230.40,5456872,6.85,3.98
3048,06-05-2008,222.38,231.88,216.92,227.54,3631608,14.96,-5.16
3049,05-05-2008,227.38,227.38,220.63,223.42,2056848,6.75,3.96
3050,02-05-2008,224.25,226.13,221.25,223.69,2306528,4.88,0.56
3051,30-04-2008,218.88,226.13,216.39,219.22,5697640,9.74,-0.34
3052,29-04-2008,209.88,219.83,205.14,218.85,7958464,14.69,-8.97
3053,28-04-2008,212.50,212.50,206.44,208.12,2377592,6.06,4.38
3054,25-04-2008,213.13,214.54,206.50,210.81,4118736,8.04,2.32
3055,24-04-2008,208.13,213.75,204.40,211.64,3316128,9.35,-3.51
3056,23-04-2008,200.38,206.94,199.69,205.74,2422264,7.25,-5.36
3057,22-04-2008,203.38,205.63,197.52,199.87,3171984,8.11,3.51
3058,21-04-2008,210.00,212.87,203.68,205.64,2677016,9.19,4.36
3059,17-04-2008,203.00,210.75,202.50,208.31,6068992,8.25,-5.31
3060,16-04-2008,190.63,201.59,190.63,200.00,8399664,10.96,-9.37
3061,15-04-2008,181.88,190.63,178.13,188.85,9281608,12.50,-6.97
3062,11-04-2008,183.13,183.75,176.63,177.81,7317248,7.12,5.32
3063,10-04-2008,184.94,188.63,180.63,181.68,5942304,8.00,3.26
3064,09-04-2008,183.13,185.82,181.65,184.99,1876160,4.17,-1.86
3065,08-04-2008,186.88,186.88,181.57,182.67,997840,5.31,4.21
3066,07-04-2008,185.75,191.12,184.38,186.53,2228120,6.74,-0.78
3067,04-04-2008,191.23,191.23,183.75,185.37,1036944,7.48,5.86
3068,03-04-2008,184.63,191.25,182.76,190.21,1581552,8.49,-5.58
3069,02-04-2008,181.82,187.13,181.25,185.25,1335648,5.88,-3.43
3070,01-04-2008,181.25,182.75,176.75,177.67,1261640,6.00,3.58
3071,31-03-2008,188.33,188.75,175.80,178.77,2741568,12.95,9.56
3072,28-03-2008,181.25,193.75,177.71,190.80,2472680,16.04,-9.55
3073,27-03-2008,183.75,185.13,178.75,180.10,1259384,6.38,3.65
3074,26-03-2008,187.38,189.34,181.50,186.95,1767832,7.84,0.43
3075,25-03-2008,175.63,193.59,173.75,186.57,4531928,19.84,-10.94
3076,24-03-2008,169.75,173.38,167.54,170.17,2704400,5.84,-0.42
3077,19-03-2008,166.88,171.25,164.67,167.74,3105056,6.58,-0.86
3078,18-03-2008,166.75,170.13,162.64,164.14,4274352,7.49,2.61
